MEGA_NM,MEGA_CD,CTY_CD,CTY_NM,X_AXIS,Y_AXIS,TOTAL,배포처
서울특별시,11,11290,성북구,317250,556350,1,biz-gis.com
서울특별시,11,11290,성북구,317250,557250,1,biz-gis.com
서울특별시,11,11320,도봉구,316050,564450,1,biz-gis.com
서울특별시,11,11350,노원구,316550,558350,1,biz-gis.com
서울특별시,11,11350,노원구,316850,559350,1,biz-gis.com
서울특별시,11,11350,노원구,316850,564250,1,biz-gis.com
서울특별시,11,11350,노원구,316750,564450,1,biz-gis.com
서울특별시,11,11350,노원구,316650,564950,1,biz-gis.com
서울특별시,11,11350,노원구,316750,564550,1,biz-gis.com
서울특별시,11,11350,노원구,317250,558050,1,biz-gis.com
서울특별시,11,11350,노원구,316950,558450,1,biz-gis.com
서울특별시,11,11350,노원구,317650,560150,1,biz-gis.com
서울특별시,11,11350,노원구,318650,559150,1,biz-gis.com
서울특별시,11,11350,노원구,318250,558950,1,biz-gis.com
서울특별시,11,11350,노원구,318350,559950,1,biz-gis.com
서울특별시,11,11350,노원구,318550,561550,1,biz-gis.com
서울특별시,11,11350,노원구,318850,561750,1,biz-gis.com
서울특별시,11,11350,노원구,318050,562150,1,biz-gis.com
서울특별시,11,11350,노원구,319050,559250,1,biz-gis.com
서울특별시,11,11680,강남구,317050,545650,1,biz-gis.com
서울특별시,11,11680,강남구,317350,546650,1,biz-gis.com
서울특별시,11,11680,강남구,317350,546250,1,biz-gis.com
서울특별시,11,11680,강남구,317250,546550,2,biz-gis.com
서울특별시,11,11680,강남구,318750,543850,1,biz-gis.com
서울특별시,11,11680,강남구,318950,543750,1,biz-gis.com
서울특별시,11,11680,강남구,319150,543550,1,biz-gis.com
서울특별시,11,11680,강남구,319250,543650,1,biz-gis.com
서울특별시,11,11710,송파구,318750,546150,1,biz-gis.com
서울특별시,11,11710,송파구,319750,545350,1,biz-gis.com
서울특별시,11,11710,송파구,319150,545450,1,biz-gis.com
서울특별시,11,11710,송파구,319850,546150,1,biz-gis.com
서울특별시,11,11710,송파구,320050,545450,1,biz-gis.com
서울특별시,11,11710,송파구,321550,546250,1,biz-gis.com
서울특별시,11,11710,송파구,321150,546650,1,biz-gis.com
서울특별시,11,11710,송파구,321850,547250,1,biz-gis.com
서울특별시,11,11710,송파구,322750,541050,2,biz-gis.com
서울특별시,11,11710,송파구,322850,542550,1,biz-gis.com
서울특별시,11,11710,송파구,322450,546850,1,biz-gis.com
서울특별시,11,11710,송파구,322350,546250,1,biz-gis.com
서울특별시,11,11710,송파구,322350,548850,1,biz-gis.com
서울특별시,11,11710,송파구,323250,543550,1,biz-gis.com
서울특별시,11,11710,송파구,323250,543350,1,biz-gis.com
서울특별시,11,11710,송파구,324450,544050,1,biz-gis.com
서울특별시,11,11740,강동구,322750,547850,1,biz-gis.com
서울특별시,11,11740,강동구,322950,548850,1,biz-gis.com
서울특별시,11,11740,강동구,322750,549250,1,biz-gis.com
서울특별시,11,11740,강동구,322750,549050,1,biz-gis.com
서울특별시,11,11740,강동구,322750,549450,1,biz-gis.com
서울특별시,11,11740,강동구,322550,549450,1,biz-gis.com
서울특별시,11,11740,강동구,322850,549650,1,biz-gis.com
서울특별시,11,11740,강동구,323050,547650,1,biz-gis.com
서울특별시,11,11740,강동구,323950,550450,1,biz-gis.com
서울특별시,11,11740,강동구,324950,550250,1,biz-gis.com
서울특별시,11,11740,강동구,326050,551550,1,biz-gis.com
